popularity,streams,year
35,758560,
55,6085326,
39,545729,
36,735309,
50,4684747,
36,713356,
41,1422193,
39,712540,
38,514592,
0,5345,
31,320225,
34,422121,
47,3528548,
39,728665,
37,751998,
38,625853,
37,564646,
45,4948399,
39,736162,
41,1186109,
47,3118751,
34,410003,
35,509978,
33,350686,
32,476624,
39,698535,
40,1325552,
0,10852,
34,302199,
44,1166878,
33,344708,
45,6421182,
33,363746,
41,1070690,
37,656406,
59,6373047,
39,504451,
0,10689,
0,12548,
28,298205,
38,654163,
38,639950,
47,5955144,
0,6208,
0,6384,
29,202816,
47,3701640,
36,610761,
47,5532943,
39,567861,
38,524375,
0,13239,
40,1394202,
34,321233,
40,989953,
48,5340113,
46,3705758,
36,763463,
0,7913,
41,1052897,
38,691576,
35,604278,
50,5487265,
0,6305,
38,759909,
34,452394,
35,780910,
39,646344,
48,3769941,
0,14574,
34,301904,
39,781239,
53,4462173,
37,585280,
38,530283,
0,13747,
50,5948674,
33,458271,
27,211642,
35,751942,
59,5693753,
21,139177,
34,308615,
37,541018,
33,421343,
36,630586,
36,799066,
22,190552,
34,350178,
36,650944,
37,617698,
30,495773,
33,456405,
21,106010,
36,648376,
35,705175,
48,6553118,
34,328669,
25,213840,
32,331766,
0,8471,
34,368502,
56,5199805,
44,1021709,
60,8058116,
46,5455949,
22,110494,
40,844942,
42,1356516,
32,410880,
57,7477934,
35,567748,
0,10461,
36,567858,
34,490157,
25,243238,
41,1116524,
36,728346,
28,239650,
51,4483300,
32,438741,
30,475844,
29,207972,
37,542524,
32,386508,
44,1305891,
29,230293,
37,522133,
39,719190,
48,4727236,
27,248352,
35,612281,
36,699948,
32,313196,
32,401329,
0,8176,
32,331026,
35,685687,
43,1133746,
37,549437,
36,554733,
51,4010225,
0,5379,
15,93783,
39,776111,
30,487739,
39,796074,
0,13288,
36,621037,
36,725515,
57,6208110,
59,5213463,
45,3428386,
49,5235771,
45,4048432,
36,658825,
41,874433,
53,5687173,
0,6391,
44,1398077,
34,362576,
45,4018595,
44,860931,
15,89276,
36,515782,
53,5556724,
51,4140377,
42,1397420,
47,5089663,
0,12173,
46,5988690,
52,4759151,
40,1161107,
44,1049720,
43,1200600,
33,324931,
47,4879721,
24,115260,
37,658733,
40,1026711,
36,710409,
36,727274,
31,480696,
44,1230001,
41,813686,
18,57188,
64,8781917,
42,1044177,
34,307116,
42,940306,
40,1489978,
43,1403752,
5,15625,
43,1154762,
53,5431857,
40,1259254,
59,5563685,
32,331429,
36,691853,
0,9585,
49,5850598,
34,461855,
30,376870,
42,1190661,
65,17088470,
40,1490901,
45,6174527,
32,375777,
29,241801,
31,433785,
41,1272067,
1,10164,
0,7854,
48,5187157,
41,1402449,
0,6879,
20,181437,
0,11008,
0,5587,
35,605755,
43,1371616,
48,3621377,
40,1329859,
0,10230,
36,542617,
36,584121,
36,704122,
36,655904,
23,183982,
40,1116164,
43,1443212,
32,461916,
37,707149,
37,671815,
46,6918957,
41,992408,
34,499697,
39,583936,
45,6538765,
40,1472073,
0,8467,
39,609551,
36,751641,
36,561056,
35,730174,
35,720703,
39,700998,
38,768468,
31,365122,
46,6142528,
46,5460753,
45,5418254,
35,555410,
45,3780432,
41,950076,
48,4077436,
48,5691463,
33,476403,
38,702725,
47,5529504,
35,555749,
35,798695,
30,391409,
58,5181895,
37,673904,
34,310484,
0,8270,
27,220069,
32,495755,
39,554260,
37,574458,
0,7680,
32,323085,
32,346226,
35,621483,
30,410701,
35,654789,
0,10230,
47,5386728,
48,6923044,
50,4434284,
36,735941,
28,273634,
29,297740,
0,13389,
35,634688,
35,711716,
37,576330,
25,262131,
36,618030,
35,548619,
44,1035037,
25,252000,
26,259087,
20,197167,
26,240793,
40,1086434,
41,1238776,
36,695592,
35,587076,
56,5337543,
0,10339,
35,675990,
40,895466,
0,12269,
0,13893,
37,536471,
40,1187728,
14,49700,
59,5340123,
33,452985,
46,4374214,
39,719871,
0,6341,
41,1195321,
37,708643,
38,736518,
43,1060006,
27,283068,
47,4453865,
44,1439855,
60,12707583,
0,6685,
37,736117,
36,705162,
59,5484458,
34,347661,
33,338931,
44,867881,
36,557418,
42,835034,
42,999225,
0,10489,
40,831826,
32,338883,
39,516198,
37,592510,
39,749321,
31,337682,
54,4282476,
1,12907,
40,1106154,
41,1297638,
52,5645886,
44,920306,
44,1226539,
37,649943,
39,769430,
40,975446,
38,722420,
58,6991390,
0,11091,
32,478447,
26,251739,
0,10600,
50,5245374,
43,1030997,
63,10665158,
49,5324403,
39,774573,
45,4547603,
28,249047,
45,3625269,
39,696560,
42,1017999,
39,577277,
43,813978,
29,295989,
0,6379,
38,670260,
40,838502,
44,879035,
34,337767,
29,287183,
41,1023100,
30,431923,
34,404107,
37,674977,
46,3959234,
0,14327,
45,5136008,
0,10233,
0,9987,
44,1273095,
43,1182962,
38,536029,
43,842475,
41,1262597,
37,584964,
35,644281,
37,768042,
28,260818,
0,6426,
42,1168519,
55,6974050,
0,13723,
52,5254408,
33,304729,
23,181489,
36,628562,
29,265104,
47,6025694,
53,5015845,
49,4320737,
36,675310,
38,537725,
52,5208668,
45,4303901,
59,6905407,
51,4172844,
50,5937385,
39,634959,
31,491144,
24,103137,
42,816635,
36,592189,
46,6118740,
0,14910,
36,798466,
0,9596,
31,316790,
32,413231,
60,8023225,
33,447934,
55,6237692,
54,4803120,
34,433733,
47,4627795,
37,741452,
43,1484254,
43,1156515,
29,264365,
43,1275684,
51,5788796,
40,1031323,
0,11704,
36,561815,
0,10198,
54,5747724,
58,5852287,
29,291325,
26,288997,
42,1062213,
0,11449,
40,1324635,
42,933960,
39,640967,
45,5952446,
33,314155,
28,289987,
29,218089,
33,456146,
40,864891,
37,551208,
42,916628,
49,6141550,
37,568435,
44,1496109,
47,4535815,
33,437271,
40,973497,
39,680504,
31,427479,
29,220002,
36,696091,
0,9382,
35,761920,
47,6141571,
41,1060488,
46,6373449,
52,5447091,
40,1015776,
44,874140,
30,327063,
35,754669,
37,744188,
49,3765595,
0,8864,
25,210827,
35,559225,
0,6578,
40,837696,
35,730755,
36,772824,
38,704993,
45,5592859,
43,851055,
0,5694,
30,466770,
0,13721,
53,4986303,
32,319959,
38,736636,
34,483981,
55,7303745,
44,1133143,
33,400100,
39,660271,
42,932976,
0,5027,
41,1172771,
44,1475312,
38,597439,
0,7164,
33,401929,
40,1185566,
30,337029,
0,10357,
50,4084880,
45,6161846,
37,522720,
48,3600743,
0,10320,
47,6392616,
37,714346,
43,1287930,
37,566470,
39,739186,
26,255428,
0,9025,
52,5570587,
35,591133,
33,339929,
46,3208712,
36,680988,
29,273038,
50,4028121,
41,1493987,
29,286641,
36,793217,
51,5057601,
36,708768,
33,493728,
32,353184,
41,932168,
49,5287809,
35,761890,
44,1129592,
38,505226,
40,909615,
0,8692,
33,461895,
54,4494226,
45,3333929,
39,542005,
0,8636,
35,698011,
43,1245002,
0,13606,
48,6681092,
0,14393,
39,600244,
53,5368175,
43,1481102,
0,13910,
36,614968,
40,1162665,
38,759735,
56,5503648,
32,450096,
0,13266,
31,307807,
46,5290444,
36,550287,
37,576618,
0,9905,
50,5685138,
60,10567545,
48,3984955,
37,654290,
0,9523,
42,1395168,
25,285341,
39,724091,
38,793399,
39,598492,
36,608768,
32,348277,
47,6928530,
32,387938,
45,4276304,
37,549886,
42,987174,
35,652921,
0,8423,
39,557421,
35,650316,
45,3909785,
62,11471991,
0,10048,
33,370491,
42,1318794,
34,336719,
44,1368932,
54,5422653,
40,1251281,
46,4318468,
50,5842340,
40,1033289,
32,351943,
34,431182,
43,1143150,
41,974044,
51,4820976,
58,6744536,
40,1047910,
0,11618,
47,3986197,
35,621996,
43,1212817,
41,1176751,
31,363312,
0,7239,
46,3200820,
44,1252595,
43,1004439,
40,1391001,
58,7874349,
37,697062,
42,1310406,
0,10394,
41,1060348,
27,242758,
49,4901996,
39,554491,
31,478057,
56,5734592,
42,1045637,
43,1437339,
52,4324687,
37,773051,
39,703584,
47,6024333,
35,653946,
45,3540011,
51,4731048,
38,735876,
40,877746,
34,348936,
0,9554,
41,1470848,
46,3091673,
35,675988,
0,7859,
51,5071544,
53,5327608,
0,12705,
57,7449467,
40,808683,
56,5348503,
37,562932,
0,7766,
35,727787,
44,1191681,
30,396072,
30,313848,
42,953134,
40,853921,
42,1358971,
36,641665,
33,305793,
35,589455,
45,5247711,
41,1043095,
40,1326918,
42,878853,
43,1016271,
33,376840,
39,774488,
36,764189,
41,1269985,
40,1378337,
44,888458,
45,3270783,
35,773771,
0,6400,
0,8733,
35,677142,
44,1021693,
46,6561416,
41,888043,
54,4864049,
29,219305,
26,208513,
0,7744,
39,552935,
42,925908,
36,525656,
34,421389,
42,1085346,
42,1465310,
35,612659,
33,331611,
34,454074,
33,372712,
0,7429,
42,1165579,
0,8093,
26,261721,
40,879705,
36,508212,
35,546168,
0,10285,
35,602438,
39,594425,
36,554450,
38,555543,
38,748099,
48,4190886,
38,734744,
49,5557589,
38,686036,
38,760601,
31,419871,
38,732152,
44,1368894,
27,288530,
29,216454,
31,486968,
72,41191714,
44,1156606,
33,323870,
17,79491,
0,11994,
36,526449,
39,600841,
31,425484,
38,531907,
48,5225568,
37,715090,
38,696884,
39,604804,
35,608984,
30,423189,
29,232830,
40,1485047,
45,5283133,
0,8452,
26,276015,
38,633096,
0,5082,
36,680448,
45,4771924,
17,52328,
42,1384451,
0,10136,
36,775914,
28,205187,
43,1382962,
40,1322505,
62,10856307,
52,4424390,
0,7644,
34,438431,
29,228999,
28,232436,
51,4052750,
34,312020,
45,3770373,
59,5407891,
46,5995004,
25,224387,
41,1274228,
40,801885,
23,178275,
40,1313611,
36,783003,
38,575793,
36,678161,
32,462965,
39,543291,
0,5416,
36,580967,
51,4860986,
41,1369335,
33,490814,
32,441863,
30,491094,
37,518211,
0,9794,
36,656948,
35,799901,
30,395509,
35,759387,
36,770410,
35,721607,
34,406333,
36,792220,
36,781785,
39,683312,
42,952369,
0,8236,
0,7138,
34,332591,
43,1137843,
32,424437,
55,5877304,
55,5321468,
60,10619090,
44,993714,
36,556145,
34,459154,
35,574971,
32,462720,
48,6473961,
34,430534,
36,639123,
43,1252325,
0,12971,
0,5165,
32,458072,
35,620123,
39,659341,
40,879273,
40,1213162,
33,467049,
41,1224759,
40,1317241,
37,657835,
38,714683,
35,774093,
42,1066166,
28,251382,
1,10311,
32,415801,
32,454594,
40,1258188,
40,1478055,
38,763703,
35,610864,
0,12151,
40,943222,
35,695163,
38,614619,
0,10062,
50,4357552,
29,257450,
34,344392,
44,1371284,
68,17745793,
45,4064996,
34,379817,
20,150931,
43,1422420,
36,710725,
39,683586,
49,4093652,
45,4081725,
42,1163638,
50,5045538,
47,4342463,
46,5317570,
32,420521,
0,6440,
27,281941,
32,443009,
34,378116,
38,799673,
0,8979,
41,894978,
38,706106,
39,682796,
35,594005,
35,658454,
35,746225,
49,6074122,
38,537856,
51,5918474,
0,8301,
0,10633,
39,588324,
35,550957,
37,769267,
66,16016491,
0,12451,
41,1037880,
36,767962,
35,754840,
34,334627,
50,5776593,
34,437668,
22,178476,
41,938018,
53,4471942,
42,1066794,
42,857096,
30,417222,
45,4635537,
44,1035265,
34,474914,
0,14669,
42,1252783,
41,1043448,
0,9054,
46,3692453,
48,3444837,
39,715363,
37,782970,
40,1148577,
34,425860,
56,7385280,
35,602580,
60,8513083,
38,658936,
38,528212,
39,630549,
32,444955,
25,226289,
34,476091,
0,8573,
39,510301,
38,534339,
34,471260,
42,888377,
34,342747,
55,5374133,
29,247841,
33,391229,
32,401081,
54,4121824,
42,1346572,
37,779557,
40,809571,
0,10536,
31,303363,
50,4934716,
35,576522,
40,1129151,
70,38586489,
24,148456,
36,754793,
31,443673,
22,189606,
40,1197141,
46,5557506,
37,775959,
45,4208263,
33,492158,
48,5338601,
36,701377,
50,4172263,
0,9209,
44,894150,
27,279930,
0,14428,
36,567208,
38,575600,
38,519465,
45,6130356,
2,7910,
44,1017799,
42,1350129,
54,5879374,
28,282909,
42,1055279,
32,424166,
55,6352822,
38,588201,
55,7602252,
47,6792249,
48,5740017,
30,360443,
31,403719,
32,444792,
42,1111752,
42,853694,
38,657971,
0,7593,
30,382394,
26,212087,
43,1011981,
51,4699993,
40,1191669,
42,830272,
37,669662,
0,6704,
45,3511475,
27,244716,
39,565578,
42,1433431,
0,10871,
36,755706,
50,5395600,
42,871173,
38,696310,
53,5529741,
50,4112713,
55,7990081,
40,1043021,
36,536118,
36,794846,
33,358689,
36,620257,
41,1387913,
34,378612,
60,10545826,
40,934911,
39,582057,
30,306914,
0,13793,
35,536873,
39,670291,
50,5374530,
41,1327547,
64,12562122,
44,1146044,
40,1053499,
39,601443,
40,1488084,
43,1034961,
35,784708,
28,282090,
40,872730,
44,977055,
39,525907,
40,1125556,
39,741741,
36,732849,
0,10928,
36,751756,
0,5974,
42,1118060,
0,9191,
42,1119552,
40,1202736,
42,877985,
0,10799,
43,1181287,
38,762531,
29,253977,
40,1450347,
42,911009,
25,255543,
43,1316010,
39,772421,
43,1131807,
46,5646796,
41,1312737,
44,1383798,
43,1093468,
44,829922,
0,6242,
33,474845,
43,1490837,
43,927845,
0,8817,
33,358242,
40,1136726,
44,1270620,
65,29504097,
38,502481,
45,6888751,
52,4613382,
35,520627,
36,759346,
43,1335727,
41,1439533,
29,226125,
35,501936,
45,3019197,
38,629088,
38,760435,
36,523097,
37,773753,
29,225620,
39,671502,
0,11283,
36,728681,
38,575765,
42,1344900,
37,675192,
28,276716,
50,5139213,
0,9619,
0,6427,
35,745949,
43,1465591,
39,726674,
41,873363,
39,682112,
36,601703,
29,219565,
38,502773,
39,629179,
0,12311,
40,865488,
31,330442,
39,531178,
49,5136837,
0,14264,
0,11149,
0,9157,
43,1376046,
33,427120,
36,626767,
37,646171,
34,475366,
55,5466334,
52,4360644,
38,581786,
42,1124966,
24,198407,
49,6761278,
36,686941,
31,467303,
36,736607,
0,7933,
0,13350,
40,1288771,
32,457490,
35,570709,
38,686996,
41,987685,
39,673672,
41,952625,
46,4506087,
43,1482174,
47,5650519,
32,328313,
36,700386,
43,1356523,
40,1463679,
40,1319931,
26,275275,
34,315407,
42,1475213,
49,3973788,
30,327546,
0,8867,
25,272405,
37,744620,
40,1242310,
0,5485,
36,642195,
37,719260,
35,575307,
0,9848,
39,746870,
36,782898,
37,535611,
37,539856,
56,7499450,
0,14947,
60,9158124,
46,5571422,
38,726777,
39,661488,
57,7161866,
0,7396,
42,888325,
25,272428,
39,735383,
26,242312,
39,732724,
25,244990,
0,14483,
36,510329,
43,1147256,
36,592440,
0,13749,
37,625252,
41,823775,
35,726265,
48,4146449,
46,4338648,
0,12954,
0,7161,
38,699807,
51,4966679,
44,1155061,
53,4135024,
41,867869,
28,205487,
55,6923050,
43,844458,
35,736626,
44,1177591,
34,357867,
44,1114751,
57,6577902,
43,896384,
29,206375,
48,3046525,
29,221927,
35,735439,
40,1128432,
32,374055,
0,13861,
54,4337609,
40,886382,
38,780555,
43,836877,
38,514003,
66,29713433,
30,443412,
37,722099,
0,13467,
25,291408,
50,5034871,
34,439032,
40,1002016,
36,582951,
62,8975610,
55,7142241,
33,485335,
40,1064264,
38,512759,
55,5606801,
0,7049,
39,603305,
38,557751,
52,5997214,
31,328181,
35,661243,
36,595292,
0,8526,
35,783414,
38,664274,
40,1102291,
40,1450074,
37,567541,
31,338721,
50,4405928,
0,11620,
45,5466129,
68,18452998,
42,1158110,
47,4601480,
40,1461154,
0,9479,
0,10306,
52,5505498,
42,900117,
46,6793812,
37,729515,
0,8901,
0,5555,
0,12993,
50,4440613,
42,1095181,
0,9226,
30,485213,
34,319832,
1,9841,
0,13106,
6,18203,
48,6871752,
41,833163,
32,420370,
49,4477999,
34,410332,
65,17873361,
39,509862,
33,460712,
37,519811,
35,796393,
34,330593,
46,3643898,
43,807308,
0,6431,
28,265455,
0,11797,
43,1082481,
39,743837,
33,438820,
37,726179,
43,1353283,
0,11612,
30,434154,
36,795396,
38,756524,
38,799075,
43,1120678,
0,9648,
36,638357,
41,1047525,
40,1084750,
36,765601,
0,12294,
28,299320,
36,731074,
38,505902,
0,10375,
0,7797,
43,1068765,
29,227705,
35,736212,
57,7403426,
0,12521,
0,11946,
46,5832429,
36,566609,
0,8882,
41,1293278,
39,737455,
40,812625,
50,4496822,
38,786302,
36,785887,
49,6124375,
56,5775427,
48,4720953,
0,5731,
34,320512,
48,6251642,
37,525979,
48,4848405,
49,3430203,
59,6003046,
28,207978,
0,11059,
35,581055,
40,1127971,
37,660531,
46,6520431,
53,5242031,
53,5761106,
34,483908,
63,8067205,
39,609095,
0,6466,
0,14328,
39,573776,
38,574845,
47,3678143,
24,193153,
40,1291979,
37,601641,
0,7960,
41,1125088,
41,1246338,
49,4456320,
46,6217787,
52,4051772,
0,8943,
0,11012,
0,11121,
42,1122474,
0,7673,
50,4223203,
49,6338858,
49,6981887,
35,664010,
42,826963,
43,1137630,
44,820620,
43,994157,
40,1080533,
36,768183,
58,6829524,
60,14185016,
45,5640460,
58,7066088,
40,945496,
43,1444888,
44,1408505,
44,822930,
39,650556,
48,4539630,
42,1136152,
0,14063,
39,530840,
46,6414441,
33,430975,
40,831764,
35,799716,
42,1199784,
48,6564086,
45,4457101,
48,6292243,
44,1040904,
50,4635103,
20,138338,
44,875386,
29,285315,
48,6675749,
36,677049,
30,373200,
48,5026815,
0,12166,
45,6719927,
56,7505553,
35,576982,
0,10017,
41,1174564,
40,1020540,
42,1359205,
38,767334,
56,5490624,
35,742372,
44,1337590,
46,6692272,
49,3010068,
45,4950143,
46,6452267,
43,911780,
13,41390,
36,550791,
48,4984486,
52,5241090,
46,5094377,
39,642068,
0,14003,
41,1081388,
37,731328,
42,1295024,
52,4078631,
35,570563,
36,562379,
41,1153028,
47,3527274,
42,1452742,
46,4072301,
44,854170,
40,949862,
43,1408109,
34,403012,
57,5856578,
0,14867,
41,936914,
45,4815541,
42,859761,
47,5438294,
40,1145166,
41,1481095,
44,821948,
38,711226,
54,4711279,
0,5937,
34,438895,
37,546924,
40,1311839,
41,848366,
37,651712,
43,1370326,
35,727575,
0,8054,
42,965670,
49,4028218,
43,1049033,
37,537432,
47,3394437,
38,594745,
38,693975,
29,221183,
53,5094716,
33,486849,
59,7770757,
0,12168,
0,6283,
17,78411,
0,9271,
0,10117,
0,11275,
41,909953,
38,578149,
42,954432,
36,548321,
43,904259,
0,10223,
52,4197542,
43,1242708,
0,10100,
48,3006683,
41,1454275,
43,1104829,
42,1147097,
42,1434107,
38,564176,
42,884845,
52,5960955,
36,565840,
34,454210,
0,8494,
55,7890962,
37,690070,
36,615829,
49,6920651,
45,5006238,
43,1004114,
55,6924373,
39,536411,
39,710326,
36,730725,
44,1273719,
32,348692,
44,831615,
0,6299,
38,599073,
41,950425,
40,913678,
0,11883,
48,3735542,
36,676076,
38,771233,
33,493492,
37,601139,
42,896861,
56,6365369,
45,5739813,
39,552526,
47,4796967,
0,7492,
32,398382,
0,8922,
46,6151030,
0,9039,
27,277730,
43,1173986,
45,4379914,
39,607040,
0,12811,
38,783495,
50,4241177,
39,744678,
0,10245,
37,764970,
35,512925,
44,1392894,
42,1171210,
52,5644139,
39,722739,
49,6771343,
46,5344208,
39,653852,
40,1252643,
42,1399203,
0,11626,
39,661129,
49,6253338,
43,1018839,
0,14997,
36,688848,
33,401284,
54,5200629,
35,715095,
31,397832,
0,7934,
43,1289582,
39,753218,
41,1424530,
51,4442765,
54,4318118,
54,4208049,
31,436822,
43,1472165,
40,955522,
44,1069545,
0,6868,
48,5723960,
0,10625,
40,861324,
36,746503,
34,429670,
44,852978,
40,867205,
31,497466,
42,1343088,
44,826927,
45,3297575,
42,806681,
43,911551,
35,717348,
38,782458,
45,6892959,
47,3039408,
56,7709523,
45,4061137,
50,5328205,
41,1486744,
40,987623,
41,1497380,
0,13911,
32,447908,
47,4845218,
37,542621,
50,5262793,
40,880140,
49,3784220,
42,1187996,
36,744864,
31,302118,
42,1080311,
39,688238,
46,6106193,
37,641113,
0,10138,
36,647381,
45,4922754,
63,8474077,
35,670734,
58,6928896,
46,4392466,
0,14772,
39,704299,
42,1292917,
39,518184,
50,4405805,
40,1476769,
52,4250551,
0,13285,
0,10835,
44,1095165,
66,29161938,
35,746180,
43,1469396,
43,1312539,
0,14423,
38,671777,
0,11335,
41,1393072,
48,6750924,
57,7497391,
44,966294,
0,13705,
38,669969,
37,733876,
48,3663040,
46,4107335,
0,11554,
40,1400045,
40,1305577,
0,9113,
51,4759545,
43,811172,
46,5576824,
44,1272317,
34,373421,
37,750325,
38,761176,
0,9890,
34,486040,
40,1077944,
39,680364,
43,814167,
38,612536,
47,3896187,
47,5310609,
43,1147576,
51,5744925,
36,553646,
45,5511210,
42,859920,
35,694618,
48,6305472,
46,5029551,
0,9215,
42,1087948,
54,4484150,
40,1262456,
39,650650,
29,276673,
50,4203271,
41,1349164,
0,6421,
38,706281,
36,675888,
44,977434,
45,3345506,
37,697724,
48,3948258,
46,4340538,
0,7039,
41,1349257,
32,360425,
0,9675,
43,1293698,
36,724667,
50,5274745,
30,349358,
42,1303216,
40,1062772,
34,431147,
37,712366,
32,422153,
43,1037449,
51,4558559,
50,5746410,
47,6289907,
4,8677,
42,1209383,
0,13414,
0,11508,
0,10933,
0,14806,
49,4337543,
14,36419,
42,1098620,
46,3797346,
0,11941,
0,7664,
47,4563515,
25,222183,
0,9029,
39,652073,
39,606433,
56,5879450,
36,545515,
41,1036452,
0,7081,
52,5455376,
32,330497,
47,5871960,
39,710297,
41,1022421,
41,932638,
46,4914558,
41,886534,
44,1143873,
48,3579810,
38,758478,
49,3850866,
49,6288198,
47,4801960,
41,1448670,
0,8532,
34,306240,
42,886225,
0,13117,
32,397581,
0,9197,
46,6076301,
39,716103,
60,13105432,
50,4026730,
43,1251753,
40,918771,
39,626843,
0,11661,
36,685938,
49,3337018,
62,9167178,
30,387871,
55,7311764,
44,1283493,
55,5818592,
50,4643643,
35,790468,
47,3884813,
48,4728511,
0,5391,
40,841055,
39,696955,
40,1174225,
44,1352842,
37,580567,
47,3016494,
46,4372246,
31,468463,
44,1057064,
0,12782,
43,1173415,
38,580273,
43,880459,
42,1382967,
42,1427585,
49,4586369,
47,5831121,
60,8859706,
45,3737229,
36,667942,
34,397864,
40,912920,
44,880546,
41,1204611,
41,1390982,
39,588868,
50,4695500,
0,11029,
34,445307,
46,5134262,
33,461823,
40,811392,
43,1140830,
35,703308,
55,6917754,
34,346194,
47,3102793,
33,367668,
33,328474,
41,1333187,
45,6170142,
0,8503,
46,5266094,
40,1215374,
46,4643850,
45,4655448,
38,719653,
40,938892,
65,20213268,
45,3060050,
47,5393921,
0,13048,
0,5465,
0,7216,
33,326513,
39,738846,
40,1358526,
49,6559669,
41,1219509,
54,5189820,
32,464487,
41,942908,
34,366103,
49,3901408,
0,7208,
54,5812880,
45,3538354,
28,200596,
39,644221,
53,5526106,
41,989397,
0,10822,
44,1007180,
37,563202,
36,726424,
34,380287,
40,807105,
52,5236866,
41,1221033,
47,4527300,
54,4057837,
37,678500,
51,5570283,
37,533452,
35,504119,
23,100814,
39,569826,
35,718728,
0,7287,
45,3249770,
0,11625,
42,969855,
34,328030,
47,6074477,
44,1349234,
48,6404714,
0,6406,
42,1443481,
51,4527072,
29,267556,
38,501096,
36,592671,
33,472990,
45,3190933,
0,7151,
47,5446282,
39,784082,
50,5162419,
33,369482,
0,14562,
33,331737,
36,540492,
40,1097559,
3,7136,
43,1051738,
57,5916470,
53,5860761,
38,646835,
41,1403117,
0,11361,
0,9861,
49,4683371,
49,4461593,
48,6776969,
0,11839,
37,538613,
39,769772,
39,740304,
43,1228764,
59,6895436,
0,14067,
28,238706,
40,1063329,
41,1318469,
0,13869,
23,113577,
0,9229,
39,714561,
36,632000,
39,576956,
38,792193,
44,968092,
40,1065779,
47,3559022,
32,381434,
40,919504,
45,6963025,
44,1244947,
40,847153,
48,4949667,
47,6598427,
42,1291491,
44,1024466,
56,6944191,
47,3614494,
44,1452898,
43,983245,
39,733281,
1,10208,
31,342361,
48,5356363,
40,1123273,
48,6862367,
31,350084,
0,13486,
37,500303,
38,581237,
34,393565,
45,4342761,
51,5703650,
39,629721,
52,4823410,
63,13072938,
36,540567,
41,1413771,
48,3959608,
54,5443962,
43,828117,
44,840427,
62,13371139,
0,10996,
39,679981,
1,7435,
41,1437212,
40,1062742,
38,710199,
42,1249107,
67,21120019,
29,243867,
49,6198743,
53,4848469,
43,918815,
0,11297,
0,5349,
44,1332926,
39,637015,
39,646011,
48,6137204,
44,805700,
44,1385458,
49,4520164,
45,4408365,
40,883831,
37,757321,
40,1260241,
45,5243552,
0,5064,
44,1261061,
34,393308,
35,615784,
35,520117,
40,1440414,
45,5159734,
42,1469509,
37,719288,
39,554093,
42,1278137,
45,4529055,
0,5145,
46,6367860,
54,4777075,
51,5446752,
58,6812111,
49,4156704,
31,317703,
0,13860,
35,611126,
0,8017,
40,1255782,
48,4498367,
0,11509,
37,501640,
43,1114090,
44,1475743,
52,5041649,
32,402351,
54,4749782,
46,3235616,
42,1137898,
60,14733626,
44,1381624,
52,5527580,
41,944540,
43,1309944,
33,442733,
37,506770,
38,773119,
34,348808,
16,75952,
49,6071841,
48,3918435,
43,1110563,
50,4172920,
42,1095026,
41,929093,
44,1221840,
56,6180185,
48,6182904,
42,946747,
0,10778,
36,653712,
51,4610094,
41,1280486,
0,9805,
35,663542,
55,5568798,
45,3338107,
49,5863685,
33,436567,
39,589294,
0,10444,
44,1179700,
27,204424,
37,728293,
45,5937469,
49,3791523,
47,4009798,
0,7246,
39,663691,
46,5346010,
37,531194,
0,7759,
1,11311,
0,6188,
0,11390,
36,766660,
47,4832672,
44,883055,
43,1474902,
0,14134,
40,1248832,
46,3413295,
0,5323,
40,1228469,
43,1373431,
41,971354,
48,3114845,
0,8852,
55,7827508,
48,4140150,
0,14400,
46,5424781,
0,12972,
47,5820487,
37,666446,
45,6683053,
38,698054,
40,1215114,
48,4184966,
37,662854,
43,1461851,
49,6012257,
47,4357531,
30,361705,
73,48312130,
0,12918,
0,11658,
11,46291,
37,521024,
37,518736,
44,1251603,
0,7833,
34,497106,
34,396346,
38,705396,
43,1497020,
40,1013360,
38,640178,
41,1056644,
47,5571386,
0,10720,
67,29903279,
37,543503,
29,260593,
32,454617,
43,1495674,
54,4961611,
0,7989,
53,5603339,
38,568579,
39,545160,
53,4443767,
38,609357,
43,1023229,
41,1413275,
45,3740500,
62,14274090,
46,4587845,
43,801057,
36,704943,
39,593125,
46,6703355,
0,9624,
40,834185,
41,1415052,
46,3478524,
50,5844978,
36,516440,
40,1344413,
0,14271,
44,1074000,
60,9798025,
50,4331878,
40,843727,
41,1421749,
41,1224106,
39,729476,
47,6310728,
49,3547322,
48,4059056,
43,1411541,
44,1294862,
56,6367601,
40,875472,
52,4021419,
0,14488,
39,715902,
62,8305375,
0,13146,
0,8526,
66,24892861,
61,14920868,
38,774845,
40,1265932,
49,6042579,
0,6789,
33,316498,
38,566472,
44,940193,
51,5454656,
34,401555,
47,4570171,
55,5202933,
30,317972,
51,4741147,
58,7919572,
34,478500,
44,1319720,
0,14964,
41,1025622,
36,578717,
42,1446727,
34,434024,
37,652701,
33,379297,
46,4040509,
17,58481,
0,6359,
60,9426286,
43,1101364,
47,6007619,
40,999616,
42,1169614,
50,4621952,
1,8558,
35,560813,
43,1346042,
40,841848,
42,1272161,
48,5688099,
44,1283013,
0,11885,
43,872241,
48,3894966,
44,1088166,
0,10371,
40,1106226,
39,786538,
37,563978,
34,333170,
0,5985,
45,4096962,
41,960387,
53,4920112,
39,770667,
0,13463,
44,1404571,
43,1226176,
40,963546,
39,740627,
29,250594,
38,621131,
32,435329,
47,6250759,
40,1429548,
46,4064800,
